nohup: ignoring input
2025-07-17 08:39:08,113		[33;36mINFO[0m	viam.rpc.dial (dial.py:336)	Connecting to socket: /tmp/proxy-EcjVjTCA.sock	
Resources:
[<viam.proto.common.ResourceName rdk:component:board/local at 0x7fb4b44d60>, <viam.proto.common.ResourceName rdk:component:sensor/sensor at 0x7fb4d7e020>, <viam.proto.common.ResourceName rdk:service:motion/builtin at 0x7fb34ac310>]
04:46 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
04:47 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
04:48 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
04:49 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
04:50 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
04:51 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
04:52 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
04:53 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
04:54 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
04:55 - waiting before we test for moisture again, current moisture: 233.0, DRY: 600
04:56 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
04:57 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
04:58 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
04:59 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:00 - waiting before we test for moisture again, current moisture: 234.0, DRY: 600
05:01 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:02 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
05:03 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
05:04 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:05 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
05:06 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:07 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:08 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:09 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:10 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:11 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
05:12 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:13 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:14 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
05:15 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:16 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:17 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
05:18 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
05:19 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:20 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
05:21 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
05:22 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
05:23 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:24 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
05:25 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
05:26 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:27 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:28 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:29 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:30 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
05:31 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
05:32 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
05:33 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
05:34 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:35 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
05:36 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
05:37 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:38 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:39 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
05:40 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:41 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:42 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
05:43 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:44 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:45 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
05:46 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:47 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
05:48 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:49 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
05:50 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
05:51 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
05:52 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
05:53 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
05:54 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
05:55 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
05:56 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
05:57 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
05:58 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
05:59 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
06:00 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:01 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:02 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:03 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:04 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
06:05 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:06 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:07 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
06:08 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
06:09 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:10 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
06:11 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:12 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:13 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:14 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:15 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:16 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
06:17 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
06:18 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:19 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:20 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:21 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:22 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:23 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:24 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
06:25 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:26 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:27 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
06:28 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:29 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:30 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
06:31 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
06:32 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:33 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
06:34 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:35 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
06:36 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
06:37 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:38 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:39 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
06:40 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:41 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
06:42 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:43 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:44 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
06:45 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:46 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:47 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
06:48 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:49 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:50 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
06:51 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
06:52 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
06:53 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
06:54 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
06:55 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
06:56 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
06:57 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
06:58 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
06:59 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:00 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:01 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:02 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:03 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:04 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:05 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:06 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
07:07 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
07:08 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
07:09 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:10 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:11 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
07:12 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:13 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:14 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:15 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
07:16 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
07:17 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:18 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:19 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:20 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:21 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:22 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:23 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:24 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:25 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:26 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:27 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:28 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:29 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
07:30 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:31 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:32 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:33 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:34 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:35 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:36 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:37 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:38 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:39 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:40 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:41 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:42 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:43 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
07:44 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
07:45 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
07:46 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:47 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
07:48 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:49 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:50 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:51 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:52 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:53 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:54 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
07:55 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
07:56 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:57 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
07:58 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
07:59 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
08:00 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:01 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:02 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:03 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:04 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
08:05 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:06 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:07 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:08 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:09 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
08:10 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:11 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:12 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:13 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
08:14 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:15 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
08:16 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:17 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:18 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
08:19 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
08:20 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:21 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:22 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:23 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:24 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:25 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:26 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
08:27 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:28 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:29 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:30 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
08:31 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:32 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:33 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:34 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:35 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:36 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:37 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
08:38 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
08:39 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:40 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:41 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:42 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
08:43 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:44 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:45 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:46 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
08:47 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:48 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:49 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
08:50 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
08:51 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:52 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
08:53 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
08:54 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:55 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
08:56 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
08:57 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
08:58 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
08:59 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
09:00 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:01 - waiting before we test for moisture again, current moisture: 235.0, DRY: 600
09:02 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:03 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:04 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:05 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:06 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:07 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:08 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
09:09 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:10 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
09:11 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:12 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:13 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:14 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:15 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:16 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:17 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
09:18 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:19 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
09:20 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:21 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
09:22 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:23 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
09:24 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:25 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
09:26 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:27 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
09:28 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
09:29 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
09:30 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:31 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
09:32 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:33 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:34 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:35 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
09:36 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:37 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:38 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
09:39 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:40 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:41 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:42 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:43 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:44 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
09:45 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:46 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
09:47 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
09:48 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
09:49 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
09:50 - waiting before we test for moisture again, current moisture: 236.0, DRY: 600
09:51 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
09:52 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:53 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
09:54 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:55 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
09:56 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
09:57 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
09:58 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
09:59 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:00 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:01 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
10:02 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:03 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:04 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:05 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
10:06 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:07 - waiting before we test for moisture again, current moisture: 237.0, DRY: 600
10:08 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
10:09 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:10 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:11 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:12 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:13 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:14 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
10:15 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:16 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:17 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:18 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:19 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:20 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:21 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
10:22 - waiting before we test for moisture again, current moisture: 238.0, DRY: 600
10:23 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:24 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:25 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:26 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:27 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:28 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
10:29 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:30 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
10:31 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:32 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:33 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:34 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:35 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:36 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:37 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:38 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:39 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:40 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:41 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:42 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:43 - waiting before we test for moisture again, current moisture: 239.0, DRY: 600
10:44 - waiting before we test for moisture again, current moisture: 244.0, DRY: 600
10:45 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:46 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:47 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
10:48 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:49 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:50 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:51 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
10:52 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:53 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:54 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
10:55 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
10:56 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
10:57 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
10:58 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
10:59 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
11:00 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
11:01 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
11:02 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
11:03 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
11:04 - waiting before we test for moisture again, current moisture: 240.0, DRY: 600
11:05 - waiting before we test for moisture again, current moisture: 245.0, DRY: 600
11:06 - waiting before we test for moisture again, current moisture: 245.0, DRY: 600
11:07 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
11:08 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
11:09 - waiting before we test for moisture again, current moisture: 244.0, DRY: 600
11:10 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
11:11 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
11:12 - waiting before we test for moisture again, current moisture: 244.0, DRY: 600
11:13 - waiting before we test for moisture again, current moisture: 244.0, DRY: 600
11:14 - waiting before we test for moisture again, current moisture: 244.0, DRY: 600
11:15 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
11:16 - waiting before we test for moisture again, current moisture: 244.0, DRY: 600
11:17 - waiting before we test for moisture again, current moisture: 244.0, DRY: 600
11:18 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
11:19 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
11:20 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
11:21 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
11:22 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
11:23 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
11:24 - waiting before we test for moisture again, current moisture: 245.0, DRY: 600
11:25 - waiting before we test for moisture again, current moisture: 244.0, DRY: 600
11:26 - waiting before we test for moisture again, current moisture: 241.0, DRY: 600
11:27 - waiting before we test for moisture again, current moisture: 244.0, DRY: 600
11:28 - waiting before we test for moisture again, current moisture: 243.0, DRY: 600
11:29 - waiting before we test for moisture again, current moisture: 246.0, DRY: 600
11:30 - waiting before we test for moisture again, current moisture: 242.0, DRY: 600
